wallet_label,address,blockchain,coin,protocol,price,amount,usd_value,usd_value_numeric,pnl_since_last_update,pnl_percentage,previous_value,days_since_last_update,is_new_position,update_sequence,pnl_formatted,pnl_percentage_formatted,previous_value_formatted,token_name,is_verified,logo_url,source_file_timestamp,timestamp,position_id
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,450.01",0.000144,$0.35,0.35,0.0,0.0,0.35,0,False,10,$+0.00,+0.00%,$0.35,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,27-06-2025_11-31-38,2025-06-27 11:31:38,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,424.95",0.000144,$0.35,0.35,0.0,0.0,0.35,0,False,11,$+0.00,+0.00%,$0.35,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,27-06-2025_15-29-57,2025-06-27 15:29:57,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,424.44",0.000144,$0.35,0.35,0.0,0.0,0.35,0,False,12,$+0.00,+0.00%,$0.35,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,28-06-2025_00-41-22,2025-06-28 00:41:22,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,429.15",0.000144,$0.35,0.35,0.0,0.0,0.35,0,False,13,$+0.00,+0.00%,$0.35,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,28-06-2025_09-50-30,2025-06-28 09:50:30,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,425.04",0.000144,$0.35,0.35,0.0,0.0,0.35,0,False,14,$+0.00,+0.00%,$0.35,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,28-06-2025_14-32-07,2025-06-28 14:32:07,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,443.79",0.000144,$0.35,0.35,0.0,0.0,0.35,0,False,15,$+0.00,+0.00%,$0.35,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,29-06-2025_10-42-44,2025-06-29 10:42:44,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,449.81",0.000144,$0.35,0.35,0.0,0.0,0.35,0,False,16,$+0.00,+0.00%,$0.35,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,29-06-2025_16-09-07,2025-06-29 16:09:07,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,431.47",0.000144,$0.35,0.35,0.0,0.0,0.35,0,False,17,$+0.00,+0.00%,$0.35,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,29-06-2025_23-27-05,2025-06-29 23:27:05,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,430.98",0.000144,$0.35,0.35,0.0,0.0,0.35,0,False,18,$+0.00,+0.00%,$0.35,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,29-06-2025_23-57-19,2025-06-29 23:57:19,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,468.49",0.000144,$0.35,0.35,0.0,0.0,0.35,0,False,19,$+0.00,+0.00%,$0.35,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,30-06-2025_10-44-29,2025-06-30 10:44:29,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,481.30",0.000144,$0.36,0.36,0.010000000000000009,2.85714285714286,0.35,0,False,20,$+0.01,+2.86%,$0.35,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,30-06-2025_18-12-25,2025-06-30 18:12:25,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,455.02",0.000144,$0.35,0.35,-0.010000000000000009,-2.7777777777777803,0.36,0,False,21,$-0.01,-2.78%,$0.36,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,01-07-2025_07-34-57,2025-07-01 07:34:57,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,424.11",0.000144,$0.35,0.35,0.0,0.0,0.35,0,False,22,$+0.00,+0.00%,$0.35,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,01-07-2025_20-32-04,2025-07-01 20:32:04,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,582.49",0.000144,$0.37,0.37,0.020000000000000018,5.71428571428572,0.35,0,False,23,$+0.02,+5.71%,$0.35,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,02-07-2025_19-30-49,2025-07-02 19:30:49,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,594.38",0.000144,$0.37,0.37,0.0,0.0,0.37,1,False,24,$+0.00,+0.00%,$0.37,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,03-07-2025_23-53-25,2025-07-03 23:53:25,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,502.11",0.000144,$0.36,0.36,-0.010000000000000009,-2.7027027027027053,0.37,1,False,25,$-0.01,-2.70%,$0.37,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,05-07-2025_00-12-20,2025-07-05 00:12:20,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,517.61",0.000144,$0.36,0.36,0.0,0.0,0.36,1,False,26,$+0.00,+0.00%,$0.36,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,06-07-2025_03-12-13,2025-07-06 03:12:13,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,544.97",0.000144,$0.37,0.37,0.010000000000000009,2.7777777777777803,0.36,0,False,27,$+0.01,+2.78%,$0.36,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,06-07-2025_22-33-07,2025-07-06 22:33:07,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,541.09",0.000144,$0.36,0.36,-0.010000000000000009,-2.7027027027027053,0.37,0,False,28,$-0.01,-2.70%,$0.37,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,07-07-2025_18-19-00,2025-07-07 18:19:00,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,562.31",0.000144,$0.37,0.37,0.010000000000000009,2.7777777777777803,0.36,0,False,29,$+0.01,+2.78%,$0.36,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,08-07-2025_17-22-06,2025-07-08 17:22:06,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,643.68",0.000144,$0.38,0.38,0.010000000000000009,2.7027027027027053,0.37,0,False,30,$+0.01,+2.70%,$0.37,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,09-07-2025_16-58-10,2025-07-09 16:58:10,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,775.00",0.000144,$0.40,0.4,0.020000000000000018,5.263157894736847,0.38,0,False,31,$+0.02,+5.26%,$0.38,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,10-07-2025_16-54-45,2025-07-10 16:54:45,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,990.01",0.000144,$0.43,0.43,0.02999999999999997,7.499999999999993,0.4,0,False,32,$+0.03,+7.50%,$0.40,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,11-07-2025_15-47-49,2025-07-11 15:47:49,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,"$2,989.36",0.000144,$0.43,0.43,0.0,0.0,0.43,0,False,33,$+0.00,+0.00%,$0.43,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,11-07-2025_17-41-07,2025-07-11 17:41:07,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,2955.91,0.000143598892,0.42446540085171997,0.42446540085171997,-0.005534599148280028,-1.2871160809953555,0.43,0,False,34,$-0.01,-1.29%,$0.43,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,11-07-2025_18-16-57,2025-07-11 18:16:57,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,2952.75,0.000143598892,0.424011628353,0.424011628353,-0.00045377249871997316,-0.10690447273427856,0.42446540085171997,0,False,35,$-0.00,-0.11%,$0.42,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,11-07-2025_18-21-45,2025-07-11 18:21:45,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,2962.95,0.000143598892,0.4254763370514,0.4254763370514,0.0014647086983999857,0.3454406908813784,0.424011628353,0,False,36,$+0.00,+0.35%,$0.42,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,11-07-2025_18-36-10,2025-07-11 18:36:10,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,2974.53,0.000143598892,0.42713921222076,0.42713921222076,0.001662875169360034,0.3908267098668637,0.4254763370514,0,False,37,$+0.00,+0.39%,$0.43,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,12-07-2025_12-52-21,2025-07-12 12:52:21,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,2937.5,0.000143598892,0.42182174525,0.42182174525,-0.005317466970760021,-1.2449025560340674,0.42713921222076,0,False,38,$-0.01,-1.24%,$0.43,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,12-07-2025_19-24-49,2025-07-12 19:24:49,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,3002.1,0.000143598892,0.4310982336732,0.4310982336732,0.009276488423200002,2.1991489361702135,0.42182174525,0,False,39,$+0.01,+2.20%,$0.42,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,13-07-2025_16-32-08,2025-07-13 16:32:08,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,3050.92,0.000143598892,0.43810873158064,0.43810873158064,0.0070104979074400164,1.6261949968355522,0.4310982336732,0,False,40,$+0.01,+1.63%,$0.43,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,14-07-2025_07-34-55,2025-07-14 07:34:55,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,3029.2,0.000143598892,0.43498976364639996,0.43498976364639996,-0.0031189679342400467,-0.7119164055432566,0.43810873158064,0,False,41,$-0.00,-0.71%,$0.44,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,14-07-2025_18-41-58,2025-07-14 18:41:58,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,3049.16,0.000143598892,0.43785599753071996,0.43785599753071996,0.002866233884320002,0.6589198468242445,0.43498976364639996,0,False,42,$+0.00,+0.66%,$0.43,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,15-07-2025_18-25-57,2025-07-15 18:25:57,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,3246.5,0.000143598892,0.466193802878,0.466193802878,0.028337805347280032,6.471946372115607,0.43785599753071996,0,False,43,$+0.03,+6.47%,$0.44,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,16-07-2025_18-17-03,2025-07-16 18:17:03,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,3423.46,0.000143598892,0.49160506280632,0.49160506280632,0.025411259928319996,5.450793161866625,0.466193802878,1,False,44,$+0.03,+5.45%,$0.47,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,17-07-2025_20-01-19,2025-07-17 20:01:19,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,3535.02,0.000143598892,0.50762495519784,0.50762495519784,0.01601989239152002,3.2586914992434592,0.49160506280632,0,False,45,$+0.02,+3.26%,$0.49,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,18-07-2025_17-25-38,2025-07-18 17:25:38,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,3576.1,0.000143598892,0.5135239976812,0.5135239976812,0.00589904248336004,1.1620867774439827,0.50762495519784,0,False,46,$+0.01,+1.16%,$0.51,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,19-07-2025_08-26-34,2025-07-19 08:26:34,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,3575.92,0.000143598892,0.51349814988064,0.51349814988064,-2.5847800560030443e-05,-0.005033416291496658,0.5135239976812,0,False,47,$-0.00,-0.01%,$0.51,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,19-07-2025_08-37-07,2025-07-19 08:37:07,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,3573.81,0.000143598892,0.51319515621852,0.51319515621852,-0.00030299366212005463,-0.05900579431308251,0.51349814988064,0,False,48,$-0.00,-0.06%,$0.51,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,19-07-2025_08-40-05,2025-07-19 08:40:05,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,3574.91,0.000143598892,0.51335311499972,0.51335311499972,0.00015795878120006268,0.03077947624525189,0.51319515621852,0,False,49,$+0.00,+0.03%,$0.51,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,19-07-2025_08-52-41,2025-07-19 08:52:41,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,ARB,ETH,Wallet,3574.9,0.000143598892,0.5133516790108,0.5133516790108,-1.4359889199955234e-06,-0.00027972732180583075,0.51335311499972,0,False,50,$-0.00,-0.00%,$0.51,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,19-07-2025_08-53-07,2025-07-19 08:53:07,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|ARB|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,BASE,ETH,Wallet,"$2,419.90",7e-06,$0.02,0.02,0.0,0.0,,0,True,0,$+0.00,+0.00%,N/A,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,26-06-2025_18-46-49,2025-06-26 18:46:49,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|BASE|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,BASE,ETH,Wallet,"$2,431.69",7e-06,$0.02,0.02,0.0,0.0,0.02,0,False,1,$+0.00,+0.00%,$0.02,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,26-06-2025_19-03-33,2025-06-26 19:03:33,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|BASE|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,BASE,ETH,Wallet,"$2,429.92",7e-06,$0.02,0.02,0.0,0.0,0.02,0,False,2,$+0.00,+0.00%,$0.02,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,26-06-2025_19-07-40,2025-06-26 19:07:40,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|BASE|ETH|Wallet
Coinbase_Wallet,0x29ea4918b83223f1eec45f242d2d96a293b2fcf3,BASE,ETH,Wallet,"$2,428.92",7e-06,$0.02,0.02,0.0,0.0,0.02,0,False,3,$+0.00,+0.00%,$0.02,ETH,True,https://static.debank.com/image/coin/logo_url/eth/6443cdccced33e204d90cb723c632917.png,26-06-2025_19-09-34,2025-06-26 19:09:34,Coinbase_Wallet|0x29ea4918b83223f1eec45f242d2d96a293b2fcf3|BASE|ETH|Wallet
